queryCost,latitude,longitude,resolvedAddress,address,timezone,tzoffset,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,conditions,description,icon
1,-8.773461589,120.280149,"-8.773461589,120.280149","-8.773461589,120.280149",Asia/Makassar,8.0,75.3,67.4,70.8,62.5,75.68,0.0,,0.0,,,,,9.2,170.0,,58.0,9.7,,,0.0,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1,12.5769,-86.0418,"12.5769,-86.0418","12.5769,-86.0418",America/Managua,-6.0,100.2,71.3,82.5,72.7,81.33,0.0,,0.0,,,,,11.4,66.0,,56.6,5.8,,,0.0,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1,27.5684,85.2254,"27.5684,85.2254","27.5684,85.2254",Asia/Kathmandu,5.75,75.8,68.0,69.2,65.4,90.02,3.46,,10.0,,,,,9.2,76.9,1005.8,99.0,3.7,,,0.0,0.01,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain
1,-14.2781,-170.5825,"-14.2781,-170.5825","-14.2781,-170.5825",Pacific/Pago_Pago,-11.0,87.8,78.2,80.8,76.0,88.62,0.66,,50.0,,,,,20.6,76.7,1009.2,100.0,7.9,,,0.0,0.46,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
1,22.9183,110.9949,"22.9183,110.9949","22.9183,110.9949",Asia/Shanghai,8.0,75.2,71.9,73.3,70.6,91.58,1.73,,50.0,,,,,5.3,28.1,1007.9,91.1,8.4,,,0.0,0.64,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
1,35.2507,-88.166,"35.2507,-88.166","35.2507,-88.166",America/Chicago,-5.0,102.2,73.2,87.2,72.2,72.61,0.0,,0.0,,0.0,0.0,16.1,10.8,123.9,1015.8,8.8,9.1,,,0.0,0.67,Clear,Clear conditions throughout the day.,clear-day
1,43.6492,-123.6629,"43.6492,-123.6629","43.6492,-123.6629",America/Los_Angeles,-8.0,53.9,45.8,50.2,48.2,90.92,1.31,,75.0,,,,31.1,13.9,171.0,1004.2,87.0,8.7,,,0.0,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1,43.3982,-75.3733,"43.3982,-75.3733","43.3982,-75.3733",America/New_York,-4.0,43.7,19.6,32.7,15.7,43.76,0.0,,0.0,,,,,12.9,239.7,1018.1,46.8,9.9,,,0.0,0.23,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
1,47.717,-121.225,"47.717,-121.225","47.717,-121.225",America/Los_Angeles,-8.0,57.4,32.6,45.4,45.6,90.68,2.27,,70.83,,1.07,7.05,39.7,17.8,205.3,1007.6,89.5,5.7,,,0.0,0.16,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow
1,47.7741,-120.0311,"47.7741,-120.0311","47.7741,-120.0311",America/Los_Angeles,-7.0,87.1,65.8,76.6,53.6,45.5,0.01,,4.17,,,,27.5,15.1,181.3,1012.0,12.9,9.9,,,0.0,0.53,Rain,Clear conditions throughout the day with late afternoon rain.,rain
1,-22.3838,-43.0787,"-22.3838,-43.0787","-22.3838,-43.0787",America/Sao_Paulo,-2.0,98.5,74.3,83.5,73.9,82.14,0.67,,4.17,,,,,13.0,165.3,1006.1,76.5,5.9,,,0.0,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
1,8.2117,77.312,"8.2117,77.312","8.2117,77.312",Asia/Kolkata,5.5,97.1,75.9,84.8,77.0,91.09,3.27,,20.83,,,,,10.2,280.6,1007.1,94.3,2.0,,,0.0,0.49,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
1,23.6866,93.017,"23.6866,93.017","23.6866,93.017",Asia/Kolkata,5.5,0.0,0.0,102.8,73.8,83.4,0.44,60.0,25.0,,,,,1.8,75.0,1007.8,74.4,2.1,,,,0.46,"Rain, Partially cloudy",,rain
1,0.2833,34.75,"0.2833,34.75","0.2833,34.75",Africa/Nairobi,3.0,78.9,62.5,69.1,61.6,78.59,1.31,,13.04,,,,,12.8,,,82.4,9.6,,,0.0,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
1,24.544,85.3492,"24.544,85.3492","24.544,85.3492",Asia/Kolkata,5.5,98.4,78.9,87.9,79.2,92.7,1.77,,50.0,,,,,9.2,320.0,1001.0,97.5,2.5,,,0.0,0.49,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain
1,43.2436,25.0328,"43.2436,25.0328","43.2436,25.0328",Europe/Sofia,2.0,59.0,28.4,40.9,37.5,86.6,0.0,,0.0,,,,6.7,5.8,169.4,1023.5,23.3,4.4,,,0.0,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1,25.0333,98.4667,"25.0333,98.4667","25.0333,98.4667",Asia/Shanghai,8.0,67.4,65.6,66.4,65.8,98.0,1.19,,50.0,,,,,9.0,,,100.0,9.7,,,0.0,0.12,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
1,15.6019,73.8093,"15.6019,73.8093","15.6019,73.8093",Asia/Kolkata,5.5,95.7,76.7,87.0,77.1,87.94,2.89,,55.56,,,,,11.4,259.7,1006.5,98.0,2.4,,,0.0,0.27,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
1,40.6875,-105.3546,"40.6875,-105.3546","40.6875,-105.3546",America/Denver,-6.0,72.4,58.5,63.2,57.4,81.98,0.09,,20.83,,,,,12.1,158.0,1013.5,59.3,8.0,,,0.0,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
1,-38.551,146.196,"-38.551,146.196","-38.551,146.196",Australia/Melbourne,10.0,55.7,38.0,46.2,45.3,85.12,0.88,,25.0,,,,,43.6,283.1,1004.2,10.9,6.4,,,0.0,0.71,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain
1,30.6521,79.5566,"30.6521,79.5566","30.6521,79.5566",Asia/Kolkata,5.5,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,0.36,,,
1,3.4856,-76.6104,"3.4856,-76.6104","3.4856,-76.6104",America/Bogota,-5.0,75.2,67.8,70.7,68.4,92.84,1.37,,16.67,,,1.97,,13.9,144.8,,94.1,4.6,,,0.0,0.16,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
1,34.3852,132.4553,"34.3852,132.4553","34.3852,132.4553",Asia/Tokyo,9.0,76.7,70.9,74.4,71.2,89.52,7.98,,62.5,,,,41.4,18.1,134.9,1010.8,29.0,4.2,,,0.0,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1,26.74452462,88.40011959,"26.74452462,88.40011959","26.74452462,88.40011959",Asia/Kolkata,5.5,93.7,77.3,85.5,79.5,100.0,1.57,,100.0,,,,,5.8,60.0,1005.9,95.0,1.9,,,0.0,0.9,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain
1,27.1344,88.4575,"27.1344,88.4575","27.1344,88.4575",Asia/Kolkata,5.5,74.9,74.9,74.9,74.9,100.0,0.47,,100.0,,,,,4.7,160.0,1007.6,100.0,1.2,,,0.0,0.0,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain
1,25.4243,88.2746,"25.4243,88.2746","25.4243,88.2746",Asia/Kolkata,5.5,110.8,96.6,104.1,79.8,77.09,0.08,,20.0,,,,,5.8,146.6,1003.7,62.0,4.1,,,0.0,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
1,4.4982,101.3947,"4.4982,101.3947","4.4982,101.3947",Asia/Kuala_Lumpur,8.0,95.9,73.4,80.7,73.2,84.89,0.0,,0.0,,,,,11.4,122.1,,89.0,6.0,,,0.0,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1,44.4156,-123.5633,"44.4156,-123.5633","44.4156,-123.5633",America/Los_Angeles,-7.0,60.2,34.6,46.6,36.9,71.99,0.01,,4.17,,0.0,0.0,18.3,6.8,181.3,1022.3,15.4,8.7,,,0.0,0.77,Rain,Clear conditions throughout the day with morning rain.,rain
1,44.1453,-110.9964,"44.1453,-110.9964","44.1453,-110.9964",America/Denver,-6.0,78.3,45.2,62.0,46.1,60.18,0.03,,4.17,,0.0,0.0,,6.7,139.3,1012.6,6.4,9.9,,,0.0,0.07,Rain,Clear conditions throughout the day with early morning rain.,rain
1,-19.9167,-43.9333,"-19.9167,-43.9333","-19.9167,-43.9333",America/Sao_Paulo,-2.0,71.3,66.8,67.9,66.3,94.65,0.36,,8.33,,,,,7.9,220.8,1009.5,99.3,2.5,,,0.0,0.6,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
1,44.158,-123.5777,"44.158,-123.5777","44.158,-123.5777",America/Los_Angeles,-7.0,53.2,32.4,44.9,44.4,89.2,1.44,,100.0,,,,21.9,14.9,176.8,1006.5,80.7,7.5,,,0.0,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1,5.2519,96.0444,"5.2519,96.0444","5.2519,96.0444",Asia/Jakarta,7.0,87.0,75.3,78.3,75.4,93.07,2.6,,37.5,,,,,4.7,173.3,1010.2,97.5,5.0,,,0.0,1.0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
1,-38.6378,143.8912,"-38.6378,143.8912","-38.6378,143.8912",Australia/Melbourne,11.0,79.2,63.6,69.4,66.5,91.12,1.72,,25.0,,,,,24.2,126.6,1002.9,3.6,8.7,,,0.0,0.25,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain
1,40.4905,-111.7377,"40.4905,-111.7377","40.4905,-111.7377",America/Denver,-6.0,89.7,69.3,77.1,55.8,49.9,0.19,,12.5,,,,33.2,16.6,142.4,1010.0,55.5,10.4,,,0.0,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
1,38.6498,-123.3792,"38.6498,-123.3792","38.6498,-123.3792",America/Los_Angeles,-8.0,54.9,45.0,51.3,47.4,85.42,0.57,,75.0,,0.0,0.0,39.1,16.4,135.5,1016.4,72.6,7.9,,,0.0,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1,17.948,-76.333,"17.948,-76.333","17.948,-76.333",America/Jamaica,-5.0,93.7,78.9,87.3,73.1,74.08,0.0,,0.0,,,,,9.2,145.6,,77.9,7.4,,,0.0,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1,17.4012,121.3034,"17.4012,121.3034","17.4012,121.3034",Asia/Manila,8.0,106.6,76.4,88.4,74.9,78.4,0.12,,12.5,,,,,4.5,210.0,1003.7,70.0,12.4,,,0.0,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
1,43.2982,-122.9342,"43.2982,-122.9342","43.2982,-122.9342",America/Los_Angeles,-8.0,57.0,44.7,52.2,48.6,87.08,2.32,,75.0,,,,,8.1,130.8,1007.2,93.2,7.8,,,0.0,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
1,37.5455,-82.7779,"37.5455,-82.7779","37.5455,-82.7779",America/New_York,-5.0,38.1,15.3,27.6,31.3,89.6,0.45,,58.33,,,,31.1,14.1,272.6,1015.8,99.9,6.5,,,0.0,0.18,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
1,43.4379,-124.0083,"43.4379,-124.0083","43.4379,-124.0083",America/Los_Angeles,-7.0,73.3,59.6,67.0,60.2,79.69,0.02,,8.33,,,,23.0,17.2,226.5,1012.2,29.1,9.9,,,0.0,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
1,25.5114,90.215,"25.5114,90.215","25.5114,90.215",Asia/Kolkata,5.5,94.9,77.1,87.1,74.6,78.12,0.21,,20.0,,,,,3.4,106.0,1001.6,80.0,2.9,,,0.0,1.0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
1,27.5567,85.1173,"27.5567,85.1173","27.5567,85.1173",Asia/Kathmandu,5.75,77.0,68.0,71.4,69.5,93.97,8.3,,17.39,,,,,5.8,151.4,1005.0,94.2,3.2,,,0.0,0.67,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
1,42.1331,-122.6123,"42.1331,-122.6123","42.1331,-122.6123",America/Los_Angeles,-7.0,66.0,44.7,58.7,41.2,52.45,0.0,,8.33,,,,32.2,15.7,273.5,1013.4,72.5,9.9,,,0.0,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1,35.8568,-82.6957,"35.8568,-82.6957","35.8568,-82.6957",America/New_York,-4.0,64.4,35.2,49.9,30.9,50.44,0.0,,0.0,,,,31.1,20.6,343.3,1023.1,17.6,9.9,,,0.0,0.5,Clear,Clear conditions throughout the day.,clear-day
1,0.8479,-78.0609,"0.8479,-78.0609","0.8479,-78.0609",America/Guayaquil,-5.0,62.3,46.4,54.9,48.9,81.12,0.23,,18.18,,,,,13.9,123.8,,82.3,8.7,,,0.0,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
1,47.7079,-117.4909,"47.7079,-117.4909","47.7079,-117.4909",America/Los_Angeles,-7.0,79.7,56.8,68.7,42.5,40.33,0.0,,0.0,,,,27.0,18.8,205.4,1011.0,39.6,9.9,,,0.0,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1,45.5832,-122.7689,"45.5832,-122.7689","45.5832,-122.7689",America/Los_Angeles,-7.0,51.4,36.0,42.1,37.5,77.55,0.27,,12.5,,,,18.3,9.3,188.2,1010.8,81.5,9.9,,,0.0,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
1,40.5813,-79.8024,"40.5813,-79.8024","40.5813,-79.8024",America/New_York,-4.0,77.4,63.2,70.1,59.1,68.66,0.05,,12.5,,,,26.5,15.8,197.9,1010.1,53.7,9.9,,,0.0,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
1,16.5857,120.4201,"16.5857,120.4201","16.5857,120.4201",Asia/Manila,8.0,87.2,64.1,68.9,67.3,96.27,4.26,,42.86,,,,,37.0,227.8,995.7,98.8,2.6,,,0.0,0.63,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
1,10.3607,123.8842,"10.3607,123.8842","10.3607,123.8842",Asia/Manila,8.0,101.6,77.0,86.3,76.5,85.54,0.95,,8.33,,,,,9.2,180.8,1010.8,85.8,6.0,,,0.0,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
1,39.7573,140.7185,"39.7573,140.7185","39.7573,140.7185",Asia/Tokyo,9.0,79.8,74.9,77.3,74.6,91.63,4.37,,8.33,,,,,11.2,193.7,1003.8,48.4,3.9,,,0.0,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
1,25.9548,104.5178,"25.9548,104.5178","25.9548,104.5178",Asia/Shanghai,8.0,79.4,66.5,69.9,61.2,74.9,0.04,,14.29,,,,,11.2,193.3,,92.9,7.8,,,0.0,0.47,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain
1,25.8877,94.7861,"25.8877,94.7861","25.8877,94.7861",Asia/Kolkata,5.5,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,0.85,,,
1,28.1296,83.5004,"28.1296,83.5004","28.1296,83.5004",Asia/Kathmandu,5.75,79.8,72.2,76.7,73.8,90.8,0.0,,33.33,,,,,2.3,266.7,1003.8,80.3,3.8,,,0.0,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1,27.9167,83.0833,"27.9167,83.0833","27.9167,83.0833",Asia/Kathmandu,5.75,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,0.41,,,
1,-37.5825,175.1538,"-37.5825,175.1538","-37.5825,175.1538",Pacific/Auckland,13.0,64.4,55.4,60.5,58.0,91.65,0.28,,12.5,,,,,21.2,90.6,1011.4,74.0,6.5,,,0.0,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1,44.0428,-123.8772,"44.0428,-123.8772","44.0428,-123.8772",America/Los_Angeles,-8.0,52.3,33.3,42.0,42.3,88.06,1.12,,70.83,,,,28.9,15.6,230.8,1015.6,70.7,6.7,,,0.0,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1,13.3382,-61.1912,"13.3382,-61.1912","13.3382,-61.1912",America/St_Vincent,-4.0,93.1,75.6,83.5,74.9,84.8,1.57,,14.29,,,,179.6,19.6,104.8,1013.1,62.7,7.1,,,0.0,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
1,36.3812,52.8557,"36.3812,52.8557","36.3812,52.8557",Asia/Tehran,3.5,75.2,47.0,60.9,50.0,69.04,0.0,,0.0,,,,,7.7,135.9,1013.2,5.9,6.4,,,0.0,0.84,Clear,Clear conditions throughout the day.,clear-day
1,37.4076,-81.7889,"37.4076,-81.7889","37.4076,-81.7889",America/New_York,-5.0,51.0,26.3,38.4,32.3,68.15,0.06,,8.33,,1.53,4.04,27.7,10.5,140.8,1019.9,78.4,9.0,,,0.0,0.48,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow
1,25.6623,94.1072,"25.6623,94.1072","25.6623,94.1072",Asia/Kolkata,5.5,0.0,0.0,73.1,70.1,90.2,0.28,40.0,17.0,,,,,2.2,166.0,,48.0,2.0,,,,0.05,Partially cloudy,,partly-cloudy-day
1,40.4891,-79.93,"40.4891,-79.93","40.4891,-79.93",America/New_York,-4.0,79.4,51.4,67.4,32.9,30.17,0.0,,0.0,,0.0,0.0,16.1,9.7,268.8,1025.2,11.6,9.9,,,0.0,0.44,Clear,Clear conditions throughout the day.,clear-day
1,25.9611,91.3681,"25.9611,91.3681","25.9611,91.3681",Asia/Kolkata,5.5,111.4,79.7,99.7,80.8,87.79,2.89,,22.22,,,,,6.9,176.4,1000.6,80.2,2.4,,,0.0,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1,-45.8243,170.5957,"-45.8243,170.5957","-45.8243,170.5957",Pacific/Auckland,12.0,41.8,26.3,37.3,40.5,93.47,0.2,,25.0,,,,,19.7,225.0,993.5,0.0,7.9,,,0.0,0.39,Rain,Clear conditions throughout the day with rain.,rain
1,9.9995,77.0309,"9.9995,77.0309","9.9995,77.0309",Asia/Kolkata,5.5,92.2,71.5,79.4,72.1,85.5,0.0,,0.0,,,,,16.1,153.3,,86.4,2.6,,,0.0,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1,28.1314,84.8272,"28.1314,84.8272","28.1314,84.8272",Asia/Kathmandu,5.75,88.4,69.8,75.7,69.8,85.45,0.08,,4.55,,,,26.4,15.0,109.5,,80.1,4.1,,,0.0,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
1,17.5861,73.1742,"17.5861,73.1742","17.5861,73.1742",Asia/Kolkata,5.5,100.0,91.1,94.3,78.1,83.56,0.67,,37.5,,,,,13.9,235.0,1002.1,100.0,2.5,,,0.0,0.16,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
1,24.7339,93.9161,"24.7339,93.9161","24.7339,93.9161",Asia/Kolkata,5.5,87.8,64.1,75.4,58.1,57.01,0.0,,0.0,,,,,8.1,315.0,1008.0,50.0,1.9,,,0.0,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1,34.5353,69.1696,"34.5353,69.1696","34.5353,69.1696",Asia/Kabul,4.5,71.7,48.3,59.9,40.6,52.89,0.0,,0.0,,,,,6.9,,,72.5,4.8,,,0.0,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1,11.2965,-60.6312,"11.2965,-60.6312","11.2965,-60.6312",America/Port_of_Spain,-4.0,78.9,75.3,77.2,72.3,85.33,1.18,,9.09,,,,,16.1,,1012.5,95.0,8.1,,,0.0,0.23,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain
1,40.4519,-79.9787,"40.4519,-79.9787","40.4519,-79.9787",America/New_York,-4.0,29.0,14.7,22.7,14.3,50.95,0.0,,0.0,,,,18.3,12.8,84.2,1015.3,96.7,9.9,,,0.0,0.51,Overcast,Cloudy skies throughout the day.,cloudy
1,36.0378,-81.5949,"36.0378,-81.5949","36.0378,-81.5949",America/New_York,-5.0,55.3,30.6,44.4,43.5,87.01,1.95,,70.83,,,,23.9,14.8,244.4,1009.5,72.4,6.9,,,0.0,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1,30.6014,78.3449,"30.6014,78.3449","30.6014,78.3449",Asia/Kolkata,5.5,87.4,73.5,78.0,73.8,90.05,1.97,,66.67,,,,,2.2,140.0,1002.4,93.3,1.9,,,0.0,0.2,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
1,39.1537,-84.2361,"39.1537,-84.2361","39.1537,-84.2361",America/New_York,-4.0,61.9,48.6,53.2,47.7,83.73,0.65,,45.83,,0.0,0.0,18.3,13.0,190.6,1016.1,63.7,6.8,,,0.0,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
1,36.2556,73.6075,"36.2556,73.6075","36.2556,73.6075",Asia/Karachi,5.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,0.49,,,
1,7.192836513,125.9690316,"7.192836513,125.9690316","7.192836513,125.9690316",Asia/Manila,8.0,102.4,75.2,87.3,76.1,84.6,0.0,,0.0,,,,,10.2,227.6,1010.9,83.7,7.4,,,0.0,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1,10.0604,76.635,"10.0604,76.635","10.0604,76.635",Asia/Kolkata,5.5,77.1,73.4,75.3,72.9,92.31,2.82,,17.39,,,,,12.8,168.3,1010.5,98.2,2.0,,,0.0,1.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
1,34.9926,72.3661,"34.9926,72.3661","34.9926,72.3661",Asia/Karachi,5.0,78.9,63.8,71.9,61.2,69.5,1.19,,37.5,,,,,4.5,357.3,,92.7,3.5,,,0.0,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain
1,37.9958,-122.2363,"37.9958,-122.2363","37.9958,-122.2363",America/Los_Angeles,-7.0,46.0,39.1,42.8,43.6,85.28,1.14,,83.33,,,,35.5,23.1,190.3,1007.3,87.8,7.6,,,0.0,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1,6.0522,124.9168,"6.0522,124.9168","6.0522,124.9168",Asia/Manila,8.0,0.0,0.0,107.1,76.6,81.2,0.15,0.0,0.0,,,,,8.3,191.8,1008.8,57.1,12.4,,,,0.93,Partially cloudy,,partly-cloudy-day
1,37.4053,-122.2577,"37.4053,-122.2577","37.4053,-122.2577",America/Los_Angeles,-8.0,55.1,42.6,49.9,45.8,79.86,0.7,,37.5,,0.0,0.0,37.2,26.1,250.0,1016.8,87.3,7.4,,,0.0,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1,40.2598,73.3043,"40.2598,73.3043","40.2598,73.3043",Asia/Bishkek,6.0,87.0,60.8,76.8,53.7,46.37,0.0,,0.0,,,,,11.2,192.4,1008.7,27.5,8.0,,,0.0,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
1,22.344,91.8161,"22.344,91.8161","22.344,91.8161",Asia/Dhaka,6.0,87.1,77.0,81.4,77.4,94.61,8.93,,15.0,,,,,20.8,94.8,1002.8,98.3,2.4,,,0.0,0.0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
1,44.0229,-123.9079,"44.0229,-123.9079","44.0229,-123.9079",America/Los_Angeles,-8.0,50.5,34.8,43.4,42.6,91.07,0.0,,0.0,,,,,9.2,38.5,1024.0,65.6,9.3,,,0.0,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1,42.9172,-124.1019,"42.9172,-124.1019","42.9172,-124.1019",America/Los_Angeles,-8.0,51.0,37.6,45.0,42.8,83.4,0.64,,54.17,,0.0,0.0,34.6,18.5,168.3,1010.4,32.7,7.5,,,0.0,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1,14.8435,120.2683,"14.8435,120.2683","14.8435,120.2683",Asia/Manila,8.0,99.4,75.2,85.2,74.7,82.72,2.06,,16.67,,,,,13.8,155.0,1008.9,74.4,7.3,,,0.0,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
1,9.630751852,125.5700193,"9.630751852,125.5700193","9.630751852,125.5700193",Asia/Manila,8.0,79.1,76.2,77.5,75.9,94.94,10.17,,62.5,,,,,6.6,,1004.0,96.4,6.0,,,0.0,0.33,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
1,27.9911,82.3018,"27.9911,82.3018","27.9911,82.3018",Asia/Kathmandu,5.75,103.4,76.4,89.4,78.1,88.98,2.37,,20.0,,,,,4.7,250.0,1003.3,84.0,4.6,,,0.0,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
1,-4.3313,-79.7811,"-4.3313,-79.7811","-4.3313,-79.7811",America/Guayaquil,-5.0,68.9,59.1,65.4,61.6,88.18,1.44,,60.0,,,,,4.7,275.0,,90.8,4.4,,,0.0,0.98,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
1,10.715,122.2342,"10.715,122.2342","10.715,122.2342",Asia/Manila,8.0,0.0,0.0,100.1,75.3,81.0,0.42,18.2,8.0,,,,,7.8,160.6,1008.9,75.4,12.0,,,,0.04,Partially cloudy,,partly-cloudy-day
1,49.0022,-122.7576,"49.0022,-122.7576","49.0022,-122.7576",America/Vancouver,-7.0,57.3,46.7,52.1,45.7,79.24,1.1,,25.0,,,,27.5,10.2,184.0,1018.9,0.5,9.5,,,0.0,0.96,Rain,Clear conditions throughout the day with early morning rain.,rain
1,-28.6604,153.27700000000002,"-28.6604,153.27700000000002","-28.6604,153.27700000000002",Australia/Sydney,11.0,85.3,71.6,75.8,70.4,84.72,1.16,,30.43,,,,,23.0,131.8,1008.4,82.4,6.1,,,0.0,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1,36.7069,-105.4304,"36.7069,-105.4304","36.7069,-105.4304",America/Denver,-6.0,70.0,47.0,56.2,45.5,68.82,0.22,,20.83,,0.0,0.0,25.0,19.4,172.2,1014.9,49.8,9.9,,,0.0,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
1,37.3888,69.8255,"37.3888,69.8255","37.3888,69.8255",Asia/Kabul,4.5,92.6,64.0,78.9,45.5,31.53,0.0,,0.0,,,,,7.2,153.6,998.5,0.0,9.4,,,0.0,0.33,Clear,Clear conditions throughout the day.,clear-day
1,7.6195,125.6278,"7.6195,125.6278","7.6195,125.6278",Asia/Manila,8.0,87.1,73.0,76.5,73.9,92.87,1.17,,41.18,,,,,10.1,280.1,1010.1,100.0,5.7,,,0.0,0.65,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
1,28.3921,82.4696,"28.3921,82.4696","28.3921,82.4696",Asia/Kathmandu,5.75,0.0,0.0,93.8,73.7,80.0,0.15,33.3,14.0,,,,,2.0,176.9,1004.8,48.1,6.5,,,,0.78,Partially cloudy,,partly-cloudy-day
